Open,High,Low,Close,Percent Change,Volume,SMA10,WMA10,RSI14
-0.07153173131391544,-0.08056681222774638,-0.01234392408481435,-0.02409219991646872,0.6208437865767028,-0.6491909062701137,-0.05520203425715006,-0.0484328638048715,0.19784801333334612
-0.02143851594957726,-0.08056681222774638,-0.09817915778716631,-0.1251396255176341,-1.275888086152779,-0.6278194539873144,-0.05689944156475345,-0.06107000184766438,-0.5735396298556014
-0.1884159004973712,-0.1952563854172898,-0.16684734474904786,-0.17566333831821682,-0.6631797564789295,-0.6346722566214729,-0.05689944156475345,-0.08264560338413955,-0.8731099001083473
-0.12162494667825362,-0.12971948645183642,-0.04667801756575513,-0.07461591271705141,1.2868311014395826,-0.7124605416844085,-0.06199166348756408,-0.08572783217506472,-0.04930093707120725
-0.054833992859136045,-0.08056681222774638,-0.02951097082528474,-0.05777467511685719,0.19461190506445966,-0.7412549835693856,-0.07217610733318487,-0.08480316353778708,0.0691912575606438
-0.038136254404356654,-0.09695103696910973,-0.04667801756575513,-0.10829838791743988,-0.6525239594411234,-0.7027884812639322,-0.08405795848640904,-0.09127584399873011,-0.2611509078764726
-0.138322685133033,-0.14610371119319976,-0.08101211104669591,-0.10829838791743988,-0.01850403569166189,-0.732691620031169,-0.09084758771682307,-0.09559096430602515,-0.2611509078764726
-0.054833992859136045,-0.06418258748638303,-0.08101211104669591,-0.1251396255176341,-0.23161997644778343,-0.6166796900750846,-0.09424240233202984,-0.101755421887875,-0.37362676355706226
-0.12162494667825362,-0.17887216067592646,-0.09817915778716631,-0.15882210071802258,-0.45006381572280807,-0.6596337749992087,-0.10272943887004723,-0.11346789129339022,-0.5921755645934715
-0.20511363895215057,-0.2280248349000165,-0.16684734474904786,-0.2093458135186053,-0.45539171424171104,0.016692441215146743,-0.11630869733087529,-0.13288593267621837,-0.8895215031459666
-0.48897519268340023,-0.53932510498592,-0.5788564665203373,-0.6303767535234611,-3.1086851766554244,-0.7257965813253056,-0.17741536040460051,-0.2268939107994334,-2.174424809081466
-0.6225571003216354,-0.6376304534341001,-0.5788564665203373,-0.5966942783230726,0.47166262804741765,-0.7469568532495791,-0.22494276501749816,-0.30364140769346737,-1.9408482811126861
-0.5724638849572972,-0.5720935544686467,-0.5445223730393964,-0.5124880903221014,1.1909289280993278,-0.7469885303033579,-0.2588909111695678,-0.3563475200182864,-1.3932513638462451
-0.5390684080477385,-0.5720935544686467,-0.4758541860775149,-0.5293293279222957,-0.2529315705233956,-0.8021066038785614,-0.3047209084748616,-0.40597140355218025,-1.4380172656813508
-0.5223706695929591,-0.53932510498592,-0.4758541860775149,-0.5293293279222957,-0.01850403569166189,-0.760514632266928,-0.3522483130877592,-0.4472732693505763,-1.4380172656813508
-0.5390684080477385,-0.5720935544686467,-0.5101882795584557,-0.5461705655224899,-0.25825946904229863,-0.765160600154493,-0.39638090308544965,-0.48302712332530695,-1.4877550348492141
-0.5724638849572972,-0.6048620039513735,-0.5960235132608076,-0.5798530407228784,-0.4980149023929354,-0.6379877882503261,-0.4439083076983473,-0.5169316400254828,-1.587617048338845
-0.5390684080477385,-0.5720935544686467,-0.5101882795584557,-0.5461705655224899,0.4610068310096116,-0.6714070799870157,-0.48634349038843433,-0.5360414585292183,-1.3282911997428237
